codigo,distrito,departamento,municipio,establecimiento,direccion,telefono,supervisor,director,nivel,sector,area,status,modalidad,jornada,plan,departamental,departamento_origen,establecimiento_norm,establecimiento_nota,direccion_norm,direccion_nota,telefonos_list,telefono_norm,codigo_flag_valido,distrito_flag_valido,departamento_norm,municipio_norm,id_establecimiento_canon,llave_canonica
01-16-0095-46,01-217,GUATEMALA,VILLA CANALES,LICEO ALVARADO,5A. CALLE 2-80 ZONA 1 ALDEA BOCA DEL MONTE,24427129,CARLOS ANIBAL LOPEZ,PAOLA CONCEPCIÓN ALVARADO GARCÍA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE,Guatemala,Liceo Alvarado,,5A. CALLE 2 - 80 ZONA 1 ALDEA BOCA DEL MONTE,,['+502 2442 7129'],+502 2442 7129,True,True,GUATEMALA,VILLA CANALES,LICEO ALVARADO 5A CALLE 2 80 ZONA 1 ALDEA BOCA DEL MONTE VILLA CANALES,6553523090617701851
18-04-0174-46,18-039,IZABAL,MORALES,LICEO ALVAREZ OVALLE,BARRIO LOS CASTRO,42601313,ELSA YADIRA MARTINEZ PEREZ,CLAUDIA LORENA QUINTEROS ARREAGA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE|VESPERTINA|SIN JORNADA,FIN DE SEMANA,IZABAL,Izabal,Liceo Alvarez Ovalle,,BARRIO LOS CASTRO,,['+502 4260 1313'],+502 4260 1313,True,True,IZABAL,MORALES,LICEO ALVAREZ OVALLE BARRIO LOS CASTRO MORALES,-284604551169780066
16-01-0481-46,16-031,ALTA VERAPAZ,COBAN,LICEO AMERICANO DEL NORTE,5TA. CALLE 2-23 ZONA 4,79514754,PATRICIO NAJARRO ASENCIO,JOSÉ CUPERTINO REYES GARCIA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA|DOBLE,DIARIO(REGULAR),ALTA VERAPAZ,AltaVerapaz,Liceo Americano del Norte,,5TA. CALLE 2 - 23 ZONA 4,,['+502 7951 4754'],+502 7951 4754,True,True,ALTA VERAPAZ,COBAN,LICEO AMERICANO DEL NORTE 5TA CALLE 2 23 ZONA 4 COBAN,398176813555478276
01-05-9773-46,01-107,GUATEMALA,PALENCIA,LICEO AMERICANO 'EINSTEIN',"CALLE PRINCIPAL, LOTE 4 KILOMETRO 19.9, EL FISCAL",22580550,ISMAILIA ALVIZURIS COTTO,----,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE,Guatemala,Liceo Americano Einstein,,"CALLE PRINCIPAL, LOTE 4 KILOMETRO 19.9, EL FISCAL",,['+502 2258 0550'],+502 2258 0550,True,True,GUATEMALA,PALENCIA,LICEO AMERICANO EINSTEIN CALLE PRINCIPAL LOTE 4 KILOMETRO 19 9 EL FISCAL PALENCIA,-7713844578468234377
14-20-5872-46,14-054,QUICHE,IXCAN,LICEO AMERICANO MUNDO MAYA,ZONA 1 PLAYA GRANDE,77557616,JERONIMO COC JUAREZ,SINDY MARILÚ GIL PÉREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA|DOBLE,DIARIO(REGULAR),QUICHÉ NORTE,Quiche,Liceo Americano Mundo Maya,,ZONA 1 PLAYA GRANDE,,['+502 7755 7616'],+502 7755 7616,True,True,QUICHE,IXCAN,LICEO AMERICANO MUNDO MAYA ZONA 1 PLAYA GRANDE IXCAN,-3840497533572045862
01-07-0061-46,01-114,GUATEMALA,SAN PEDRO AYAMPUC,LICEO AMERICANO TECNOLÓGICO DE COMPUTACIÓN,LOTE 3 Y 4 MANZANA N LOMAS DE SAN JOSE II,55030357,ROSA MONROY PIXTUN DE SURET,GERSON NOÉ GUZMÁN GARCÍA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA NORTE,Guatemala,Liceo Americano Tecnológico de Computación,,LOTE 3 Y 4 MANZANA N LOMAS DE SAN JOSE II,,['+502 5503 0357'],+502 5503 0357,True,True,GUATEMALA,SAN PEDRO AYAMPUC,LICEO AMERICANO TECNOLOGICO DE COMPUTACION LOTE 3 Y 4 MANZANA N LOMAS DE SAN JOSE II SAN PEDRO AYAMPUC,1660983919928985595
00-18-8766-46,01-104,CIUDAD CAPITAL,ZONA 18,LICEO AMERICANO TECNOLOGICO DE COMPUTACION,LOTE 928 MZ. 8 COLONIA MAYA,22602017,ISRAEL PORTILLO HERNANDEZ,DAVID OLIVA LIMA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE,CiudadCapital,Liceo Americano Tecnologico de Computacion,,LOTE 928 MZ. 8 COLONIA MAYA,,['+502 2260 2017'],+502 2260 2017,True,True,CIUDAD CAPITAL,ZONA 18,LICEO AMERICANO TECNOLOGICO DE COMPUTACION LOTE 928 MZ 8 COLONIA MAYA ZONA 18,5763863796634261364
01-07-8096-46,01-114,GUATEMALA,SAN PEDRO AYAMPUC,LICEO AMERICANO TECNOLOGICO DE COMPUTACION,LOTES #3 Y 4 MANZ. N SECTOR II LOMAS DE SAN JOSE,41580971,ROSA MONROY PIXTUN DE SURET,GERSON NOÉ GUZMÁN GARCÍA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE,Guatemala,Liceo Americano Tecnologico de Computacion,,LOTES #3 Y 4 MANZ. N SECTOR II LOMAS DE SAN JOSE,,['+502 4158 0971'],+502 4158 0971,True,True,GUATEMALA,SAN PEDRO AYAMPUC,LICEO AMERICANO TECNOLOGICO DE COMPUTACION LOTES 3 Y 4 MANZ N SECTOR II LOMAS DE SAN JOSE SAN PEDRO AYAMPUC,4816879007505849608
03-01-0056-46,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,LICEO ANTIGUEÑO,3A. CALLE ORIENTE NO.11,78320670,ZOILA ESTHELA JONFE OROZCO,JOSUÉ NATHÁN SOLÓRZANO BERDÚO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA|VESPERTINA,DIARIO(REGULAR),SACATEPÉQUEZ,Sacatepequez,Liceo Antigueño,,3A. CALLE ORIENTE NO11,,['+502 7832 0670'],+502 7832 0670,True,True,SACATEPEQUEZ,ANTIGUA GUATEMALA,LICEO ANTIGUENO 3A CALLE ORIENTE NO11 ANTIGUA GUATEMALA,-6975803749289093280
01-14-0185-46,01-641,GUATEMALA,AMATITLAN,LICEO APLICADO EN COMPUTACION DE AMATITLAN,5A. AVENIDA 6-86,66764347,MILTON ALONSO ALVAREZ FUENTES,SERGIO DE LOS RÍOS DOMÍNGUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA SUR,Guatemala,Liceo Aplicado en Computacion de Amatitlan,,5A. AVENIDA 6 - 86,,['+502 6676 4347'],+502 6676 4347,True,True,GUATEMALA,AMATITLAN,LICEO APLICADO EN COMPUTACION DE AMATITLAN 5A AVENIDA 6 86 AMATITLAN,-4263018417466837178
01-14-0078-46,01-201,GUATEMALA,AMATITLAN,LICEO APLICADO EN COMPUTACION DE AMATITLAN,5TA. AVENIDA 6-86,66334588,GLADYS JHOANA SALGUERO CARBALLO,SERGIO DE LOS RÍOS DOMÍNGUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE|MATUTINA,FIN DE SEMANA,GUATEMALA SUR,Guatemala,Liceo Aplicado en Computacion de Amatitlan,,5TA. AVENIDA 6 - 86,,['+502 6633 4588'],+502 6633 4588,True,True,GUATEMALA,AMATITLAN,LICEO APLICADO EN COMPUTACION DE AMATITLAN 5TA AVENIDA 6 86 AMATITLAN,-8495876977362360042
22-07-2198-46,22-020,JUTIAPA,ATESCATEMPA,LICEO ATESCATEMPA,"2A. AVENIDA 3-19, ZONA 1",,MARCELINA MARTINEZ GUEVARA DE HERNANDEZ,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA,Jutiapa,Liceo Atescatempa,,"2A. AVENIDA 3 - 19, ZONA 1",,[],,True,True,JUTIAPA,ATESCATEMPA,LICEO ATESCATEMPA 2A AVENIDA 3 19 ZONA 1 ATESCATEMPA,-3516461146426532161
12-17-0023-46,12-080,SAN MARCOS,AYUTLA,LICEO AYUTLECO,"5TA. AVENIDA 01-010 ZONA 1, CIUDAD TECUN UMAN",77765958,RAMIRO ARMANDO OCHOA MALDONADO,OSCAR ROMEO GONZÁLES MENDOZA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE|VESPERTINA,DIARIO(REGULAR),SAN MARCOS,SanMarcos,Liceo Ayutleco,,"5TA. AVENIDA 01 - 010 ZONA 1, CIUDAD TECUN UMAN",,['+502 7776 5958'],+502 7776 5958,True,True,SAN MARCOS,AYUTLA,LICEO AYUTLECO 5TA AVENIDA 01 010 ZONA 1 CIUDAD TECUN UMAN AYUTLA,3915789028823096944
22-01-0394-46,22-003,JUTIAPA,JUTIAPA,LICEO BETHEL,RUTA 23 ALDEA JÍCARO GRANDE,41607922,REMBERTO RECINOS SARCEÑO,DEYSI SINDY FLORIÁN CARDONA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA|DOBLE,SEMIPRESENCIAL (UN DÍA A LA SEMANA),JUTIAPA,Jutiapa,Liceo Bethel,,RUTA 23 ALDEA JÍCARO GRANDE,,['+502 4160 7922'],+502 4160 7922,True,True,JUTIAPA,JUTIAPA,LICEO BETHEL RUTA 23 ALDEA JICARO GRANDE JUTIAPA,-4776197191502935645
22-02-0016-46,22-037,JUTIAPA,EL PROGRESO,"LICEO BILINGÜE ""FRAY AMADEO RUANO NAJARRO""",2A. AVENIDA 2-88 ZONA 1,78435491,SANDRA NINNETH BONILLA ARCHILA,MELANIE ROCIO RUANO ESPAÑA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA,Jutiapa,Liceo Bilingüe Fray Amadeo Ruano Najarro,,2A. AVENIDA 2 - 88 ZONA 1,,['+502 7843 5491'],+502 7843 5491,True,True,JUTIAPA,EL PROGRESO,LICEO BILINGUE FRAY AMADEO RUANO NAJARRO 2A AVENIDA 2 88 ZONA 1 EL PROGRESO,-1274000023620335053
05-09-0072-46,05-015,ESCUINTLA,SAN JOSE,"LICEO BILINGÜE ""HIGH LEARNING""",6TA. AVENIDA 4-80 BARRIO EL MANGLAR,78811786,TELMA ENRIQUETA GRAJEDA MARTINEZ,EVELIN AMABELY RODRÍGUEZ LÓPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA,Escuintla,Liceo Bilingüe High Learning,,6TA. AVENIDA 4 - 80 BARRIO EL MANGLAR,,['+502 7881 1786'],+502 7881 1786,True,True,ESCUINTLA,SAN JOSE,LICEO BILINGUE HIGH LEARNING 6TA AVENIDA 4 80 BARRIO EL MANGLAR SAN JOSE,-6408914664708377114
22-01-0420-46,22-001,JUTIAPA,JUTIAPA,LICEO BILINGÜE INTERAMERICANO JUTIAPA,BARRIO INTERAMERICANO 4-01,7844007,CECILIA ISABEL ALDECOA CASASOLA DE CASTRO,HILCIA ASUCENA ORTEGA ZUÑIGA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA|DOBLE|SIN JORNADA,DIARIO(REGULAR),JUTIAPA,Jutiapa,Liceo Bilingüe Interamericano Jutiapa,,BARRIO INTERAMERICANO 4 - 01,,[],,True,True,JUTIAPA,JUTIAPA,LICEO BILINGUE INTERAMERICANO JUTIAPA BARRIO INTERAMERICANO 4 01 JUTIAPA,-678813143146221681
00-01-8323-46,01-318,CIUDAD CAPITAL,ZONA 1,LICEO BILINGUE LA PUERTA,6A AVENIDA 2-34,22515451,LESLIE AZUCENA MONZON TECUN,MARIA GRISELDA CABRERA CASTILLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE,CiudadCapital,Liceo Bilingue la Puerta,,6A AVENIDA 2 - 34,,['+502 2251 5451'],+502 2251 5451,True,True,CIUDAD CAPITAL,ZONA 1,LICEO BILINGUE LA PUERTA 6A AVENIDA 2 34 ZONA 1,4659528598446859400
04-15-0014-46,04-008,CHIMALTENANGO,ZARAGOZA,"LICEO BILINGUE ""LOS ANGELES""",1A. AVENIDA 3-56 ZONA 2,56921944,CORINA ARGELIA RODAS SERRANO,DORCAS FRANCISCA LÓPEZ MELÉNDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIMALTENANGO,Chimaltenango,Liceo Bilingue los Angeles,,1A. AVENIDA 3 - 56 ZONA 2,,['+502 5692 1944'],+502 5692 1944,True,True,CHIMALTENANGO,ZARAGOZA,LICEO BILINGUE LOS ANGELES 1A AVENIDA 3 56 ZONA 2 ZARAGOZA,817196868430612538
04-15-0044-46,04-008,CHIMALTENANGO,ZARAGOZA,"LICEO BILINGÜE ""LOS ANGELES""",1ERA. AVENIDA 3-56 ZONA 2,56921944,CORINA ARGELIA RODAS SERRANO,DORCAS FRANCISCA LÓPEZ MELÉNDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),CHIMALTENANGO,Chimaltenango,Liceo Bilingüe los Angeles,,1ERA. AVENIDA 3 - 56 ZONA 2,,['+502 5692 1944'],+502 5692 1944,True,True,CHIMALTENANGO,ZARAGOZA,LICEO BILINGUE LOS ANGELES 1ERA AVENIDA 3 56 ZONA 2 ZARAGOZA,-7799212487103382962
05-11-2846-46,05-017,ESCUINTLA,PALIN,"LICEO BILINGÚE ""NUEVO AMANECER""","LOTE 16, SECCIÓN Q, ANEXO COLONIA PALINCHE",41746859,ESTHER AVIGAIL YUMAN ALVIZURES,MARTA LUZ GARCIA QUIÑONEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA|DOBLE,DIARIO(REGULAR),ESCUINTLA,Escuintla,Liceo Bilingúe Nuevo Amanecer,,"LOTE 16, SECCIÓN Q, ANEXO COLONIA PALINCHE",,['+502 4174 6859'],+502 4174 6859,True,True,ESCUINTLA,PALIN,LICEO BILINGUE NUEVO AMANECER LOTE 16 SECCION Q ANEXO COLONIA PALINCHE PALIN,4121641375514524040
01-08-7313-46,01-609,GUATEMALA,MIXCO,LICEO BUENOS AIRES,20 AVENIDA 2-98 ZONA 8 DE MIXCO CIUDAD DE SAN CRISTOBAL II MIXCO,24788654,SILVIA HORTENSIA GONZALEZ MARTINEZ,ISIDRA MARLENE VILLATORO MÉRIDA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE,Guatemala,Liceo Buenos Aires,,20 AVENIDA 2 - 98 ZONA 8 DE MIXCO CIUDAD DE SAN CRISTOBAL II MIXCO,,['+502 2478 8654'],+502 2478 8654,True,True,GUATEMALA,MIXCO,LICEO BUENOS AIRES 20 AVENIDA 2 98 ZONA 8 DE MIXCO CIUDAD DE SAN CRISTOBAL II MIXCO MIXCO,4911119326549133849
04-13-0016-46,04-004,CHIMALTENANGO,SAN ANDRES ITZAPA,LICEO CAMPO ALEGRE,CANTÓN SAN PEDRO Y SAN PABLO,51018627,ANA LUISA AVILA GÓMEZ DE LEMUS,ANTONIO DAVID ALVAREZ POPOL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE|SIN JORNADA|DOBLE,FIN DE SEMANA,CHIMALTENANGO,Chimaltenango,Liceo Campo Alegre,,CANTÓN SAN PEDRO Y SAN PABLO,,['+502 5101 8627'],+502 5101 8627,True,True,CHIMALTENANGO,SAN ANDRES ITZAPA,LICEO CAMPO ALEGRE CANTON SAN PEDRO Y SAN PABLO SAN ANDRES ITZAPA,7316965963004088422
00-01-0563-46,01-318,CIUDAD CAPITAL,ZONA 1,LICEO CANADIENSE,11 CALLE 1-53,23750055,LESLIE AZUCENA MONZON TECUN,ADA LUCRECIA MIJANGOS TEO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE|SIN JORNADA|MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE,CiudadCapital,Liceo Canadiense,,11 CALLE 1 - 53,,['+502 2375 0055'],+502 2375 0055,True,True,CIUDAD CAPITAL,ZONA 1,LICEO CANADIENSE 11 CALLE 1 53 ZONA 1,8158546760775138284
12-17-0045-46,12-080,SAN MARCOS,AYUTLA,LICEO CANADIENSE,2A. AV. 3A. CALLE,31155805,RAMIRO ARMANDO OCHOA MALDONADO,LEYDA ORLENDA LÓPEZ ESCOBAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS,SanMarcos,Liceo Canadiense,,2A. AVENIDA 3A. CALLE,,['+502 3115 5805'],+502 3115 5805,True,True,SAN MARCOS,AYUTLA,LICEO CANADIENSE 2A AVENIDA 3A CALLE AYUTLA,-7213074524373297156
13-01-6423-46,13-004,HUEHUETENANGO,HUEHUETENANGO,LICEO CANADIENSE DEL NOR OCCIDENTE,"8A. CALLE A 10-82 ZONA 1 7MA. CALLE 12-75, ZONA 5, COLONIA LA HONDONADA",77657888,CLARA ARMIDA MORALES CASTILLO,JULIO RENÉ CALDERÓN FLORES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO,Huehuetenango,Liceo Canadiense del Nor Occidente,,"8A. CALLE A 10 - 82 ZONA 1 7MA. CALLE 12 - 75, ZONA 5, COLONIA LA HONDONADA",,['+502 7765 7888'],+502 7765 7888,True,True,HUEHUETENANGO,HUEHUETENANGO,LICEO CANADIENSE DEL NOR OCCIDENTE 8A CALLE A 10 82 ZONA 1 7MA CALLE 12 75 ZONA 5 COLONIA LA HONDONADA HUEHUETENANGO,2709608506602222600
12-17-0048-46,12-080,SAN MARCOS,AYUTLA,LICEO CANADIENSE,"LOTIFICACIÓN AYUTLA, 2A.AVE.",39255282,RAMIRO ARMANDO OCHOA MALDONADO,LEYDA ORLENDA LÓPEZ ESCOBAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS,SanMarcos,Liceo Canadiense,,"LOTIFICACIÓN AYUTLA, 2A.AVE.",,['+502 3925 5282'],+502 3925 5282,True,True,SAN MARCOS,AYUTLA,LICEO CANADIENSE LOTIFICACION AYUTLA 2A AVE AYUTLA,2309553045438812368
01-08-0899-46,01-639,GUATEMALA,MIXCO,"LICEO CANADIENSE, S. A.","9A. AVENIDA 0-55, ZONA 2",23750057,LUDVIN RICARDO URRUTIA LORENTI,JOSÉ LUIS GARCÍA LÓPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,GUATEMALA OCCIDENTE,Guatemala,"Liceo Canadiense, S. A.",,"9A. AVENIDA 0 - 55, ZONA 2",,['+502 2375 0057'],+502 2375 0057,True,True,GUATEMALA,MIXCO,LICEO CANADIENSE S A 9A AVENIDA 0 55 ZONA 2 MIXCO,-4834254245303221949
01-08-0194-46,01-607,GUATEMALA,MIXCO,LICEO CANADIENSE SOCIEDAD ANONIMA,9AV. 0-55 ZONA 2 DE MIXCO COLONIA ALVARADO,23750057,OLGA MARINA AJQUEJAY SALOJ DE TUBAC,SARA MARIBEL CHINCHILLA GAITÁN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA|VESPERTINA|DOBLE|SIN JORNADA,DIARIO(REGULAR),GUATEMALA OCCIDENTE,Guatemala,Liceo Canadiense Sociedad Anonima,,9AV. 0 - 55 ZONA 2 DE MIXCO COLONIA ALVARADO,,['+502 2375 0057'],+502 2375 0057,True,True,GUATEMALA,MIXCO,LICEO CANADIENSE SOCIEDAD ANONIMA 9AV 0 55 ZONA 2 DE MIXCO COLONIA ALVARADO MIXCO,6767648842959370178
01-08-0316-46,01-604,GUATEMALA,MIXCO,"LICEO CANADIENSE SOCIEDAD ANÓNIMA, BOSQUES DE SAN NICOLÁS","30 AVENIDA 5-19 ZONA 4, COLONIA BOSQUES DE SAN NICOLÁS",23750075,EMORA EMPERATRIZ CRUZ DE FUENTES,ALICIA NOEMY GÁLVEZ JIMÉNEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA|VESPERTINA|DOBLE|SIN JORNADA,DIARIO(REGULAR),GUATEMALA OCCIDENTE,Guatemala,"Liceo Canadiense Sociedad Anónima, Bosques de San Nicolás",,"30 AVENIDA 5 - 19 ZONA 4, COLONIA BOSQUES DE SAN NICOLÁS",,['+502 2375 0075'],+502 2375 0075,True,True,GUATEMALA,MIXCO,LICEO CANADIENSE SOCIEDAD ANONIMA BOSQUES DE SAN NICOLAS 30 AVENIDA 5 19 ZONA 4 COLONIA BOSQUES DE SAN NICOLAS MIXCO,-5797332132282768929
00-12-0048-46,01-211,CIUDAD CAPITAL,ZONA 12,LICEO CANADIENSE SOCIEDAD ANONIMA,"DIAGONAL 19, AVENIDA PETAPA, 40-54",23750070,ADRIANA FABIOLA BOLAÑOS ESTRADA,ROSAURA GUDIEL ROSALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA|VESPERTINA|DOBLE|SIN JORNADA,DIARIO(REGULAR),GUATEMALA SUR,CiudadCapital,Liceo Canadiense Sociedad Anonima,,"DIAGONAL 19, AVENIDA PETAPA, 40 - 54",,['+502 2375 0070'],+502 2375 0070,True,True,CIUDAD CAPITAL,ZONA 12,LICEO CANADIENSE SOCIEDAD ANONIMA DIAGONAL 19 AVENIDA PETAPA 40 54 ZONA 12,8949076817055620698
00-12-0137-46,01-641,CIUDAD CAPITAL,ZONA 12,LICEO CANADIENSE SUR,CALZADA AGUILAR BATRES 30-67,23750057,MILTON ALONSO ALVAREZ FUENTES,MARLON ANTONIO SOLARES SÁNCHEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA|MATUTINA|DOBLE|VESPERTINA|DOBLE,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA SUR,CiudadCapital,Liceo Canadiense Sur,,CALZADA AGUILAR BATRES 30 - 67,,['+502 2375 0057'],+502 2375 0057,True,True,CIUDAD CAPITAL,ZONA 12,LICEO CANADIENSE SUR CALZADA AGUILAR BATRES 30 67 ZONA 12,7191065956905958890
00-01-0843-46,01-403,CIUDAD CAPITAL,ZONA 1,LICEO CATÓLICO SAN LUCAS,14 CALLE 6-82,22381236,CARLOS HUMBERTO GONZÁLEZ DE LEÓN,RITA ANGELICA CATALAN SOSA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA NORTE,CiudadCapital,Liceo Católico San Lucas,,14 CALLE 6 - 82,,['+502 2238 1236'],+502 2238 1236,True,True,CIUDAD CAPITAL,ZONA 1,LICEO CATOLICO SAN LUCAS 14 CALLE 6 82 ZONA 1,-4623693542299328019
01-11-0050-46,01-613,GUATEMALA,SAN RAYMUNDO,LICEO CENTROAMERICANO,10 CALLE 6-51 ZONA 1 SAN RAYMUNDO,46338808,RONY ESTUARDO AREVALO CASTILLO,FERNANDO BERNAVE AGUILAR CASTILLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE|SIN JORNADA|MATUTINA,FIN DE SEMANA,GUATEMALA OCCIDENTE,Guatemala,Liceo Centroamericano,,10 CALLE 6 - 51 ZONA 1 SAN RAYMUNDO,,['+502 4633 8808'],+502 4633 8808,True,True,GUATEMALA,SAN RAYMUNDO,LICEO CENTROAMERICANO 10 CALLE 6 51 ZONA 1 SAN RAYMUNDO SAN RAYMUNDO,6958704071879684883
00-16-0004-46,01-313,CIUDAD CAPITAL,ZONA 16,LICEO CENTROAMERICANO,"4A. CALLE 1-24, SANTA ROSITA",22559541,ERICK GUILLERMO SANCHEZ MARTINEZ,DORA LEONOR URRUTIA MORALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE,CiudadCapital,Liceo Centroamericano,,"4A. CALLE 1 - 24, SANTA ROSITA",,['+502 2255 9541'],+502 2255 9541,True,True,CIUDAD CAPITAL,ZONA 16,LICEO CENTROAMERICANO 4A CALLE 1 24 SANTA ROSITA ZONA 16,4147233624016269427
01-16-0108-46,01-217,GUATEMALA,VILLA CANALES,LICEO CENTROAMERICANO BOCA DEL MONTE,1A. CALLE 2-60 ZONA 1 ALDEA BOCA DEL MONTE,24480821,CARLOS ANIBAL LOPEZ,ALBERTO ANDRÉS MARTÍNEZ MUJ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE,Guatemala,Liceo Centroamericano Boca del Monte,,1A. CALLE 2 - 60 ZONA 1 ALDEA BOCA DEL MONTE,,['+502 2448 0821'],+502 2448 0821,True,True,GUATEMALA,VILLA CANALES,LICEO CENTROAMERICANO BOCA DEL MONTE 1A CALLE 2 60 ZONA 1 ALDEA BOCA DEL MONTE VILLA CANALES,-5938445532541167813
01-16-8871-46,01-405,GUATEMALA,VILLA CANALES,LICEO CENTROAMERICANO BOCA DEL MONTE,1A. CALLE 2-60 ZONA 1 BOCA DEL MONTE,44303549,BLANCA SARAI GUTIERREZ PINEDA,ALBERTO ANDRÉS MARTÍNEZ MUJ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA ORIENTE,Guatemala,Liceo Centroamericano Boca del Monte,,1A. CALLE 2 - 60 ZONA 1 BOCA DEL MONTE,,['+502 4430 3549'],+502 4430 3549,True,True,GUATEMALA,VILLA CANALES,LICEO CENTROAMERICANO BOCA DEL MONTE 1A CALLE 2 60 ZONA 1 BOCA DEL MONTE VILLA CANALES,-2193568146176030121
16-01-1005-46,16-031,ALTA VERAPAZ,COBAN,LICEO CHAAB'IL B'E,8A. AVENIDA 4-39 ZONA 4,56969292,PATRICIO NAJARRO ASENCIO,ALLAN NOEL MACZ CHIQUIN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,VIRTUAL A DISTANCIA,ALTA VERAPAZ,AltaVerapaz,Liceo Chaabil Be,,8A. AVENIDA 4 - 39 ZONA 4,,['+502 5696 9292'],+502 5696 9292,True,True,ALTA VERAPAZ,COBAN,LICEO CHAABIL BE 8A AVENIDA 4 39 ZONA 4 COBAN,4034465853735968705
